event_date,oturum_sayisi,toplam_izleme_suresi_dk,ortalama_sure,yil,ay,hafta_gunu,gun_adi,ay_baslangic,ay_sonu,outlier_oturum_iqr,outlier_sure_iqr,outlier_oturum_z,outlier_sure_z,dow_sin,dow_cos,month_sin,month_cos,oturum_sayisi_lag1,oturum_sayisi_lag2,oturum_sayisi_lag7,oturum_sayisi_lag14,oturum_sayisi_lag28,toplam_izleme_suresi_dk_lag1,toplam_izleme_suresi_dk_lag2,toplam_izleme_suresi_dk_lag7,toplam_izleme_suresi_dk_lag14,toplam_izleme_suresi_dk_lag28,ortalama_sure_lag1,ortalama_sure_lag2,ortalama_sure_lag7,ortalama_sure_lag14,ortalama_sure_lag28,oturum_sayisi_roll7_mean,oturum_sayisi_roll7_std,oturum_sayisi_roll14_mean,oturum_sayisi_roll14_std,oturum_sayisi_roll28_mean,oturum_sayisi_roll28_std,toplam_izleme_suresi_dk_roll7_mean,toplam_izleme_suresi_dk_roll7_std,toplam_izleme_suresi_dk_roll14_mean,toplam_izleme_suresi_dk_roll14_std,toplam_izleme_suresi_dk_roll28_mean,toplam_izleme_suresi_dk_roll28_std,ortalama_sure_roll7_mean,ortalama_sure_roll7_std,ortalama_sure_roll14_mean,ortalama_sure_roll14_std,ortalama_sure_roll28_mean,ortalama_sure_roll28_std,oturum_sayisi_diff1,oturum_sayisi_diff7,toplam_izleme_suresi_dk_diff1,toplam_izleme_suresi_dk_diff7,ortalama_sure_diff1,ortalama_sure_diff7,is_weekend,is_holiday,kullanici_sayisi,month,dow
2025-06-29,1009325.0,31995911.366666663,31.70030601309456,2025.0,6.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,688314.0,611796.0,1077437.0,1132909.0,1841613.0,22925544.65,18309418.56666666,35798938.21666671,37236467.133333325,52897617.31666663,33.30681149882176,29.927326374586723,33.22601527204534,32.86801246466691,28.72352514706761,763241.1428571428,154210.202061375,821069.2857142857,156769.36448682737,891265.8928571428,238878.91527210583,23790492.05238096,5829450.856762645,26353582.616666667,5916889.862998098,27152643.344047613,7124153.35566856,31.00581000187801,1.956129036676115,31.9349532553592,1.7592007333970716,30.55815453095664,2.570849353997659,321011.0,-68112.0,9070366.716666665,-3803026.85000005,-1.6065054857271974,-1.5257092589507764,1.0,0.0,,,
2025-06-30,718565.0,23281632.83333332,32.40017650920002,2025.0,6.0,0.0,Monday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,1009325.0,688314.0,717523.0,793387.0,1180491.0,31995911.366666663,22925544.65,23132283.500000007,26304650.716666657,34508828.883333355,31.70030601309456,33.30681149882176,32.23908292835213,33.15487992198846,29.232606503000323,753510.8571428572,131567.59821403644,812241.8571428572,140494.04995988696,861541.3214285715,152357.2314079564,23247202.502380945,4563532.36439335,25979257.204761904,5310089.370427487,26406153.84583333,5147443.825351075,30.787851536313617,1.7406472391854375,31.85154565167545,1.739126617859111,30.66446813331473,2.5536637845367856,-290760.0,1042.0,-8714278.533333346,149349.33333330974,0.6998704961054614,0.1610935808478899,0.0,0.0,,,
2025-07-01,1156894.0,39366472.49999999,34.02772639498518,2025.0,7.0,1.0,Tuesday,1.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,718565.0,1009325.0,821576.0,775220.0,1081618.0,23281632.83333332,31995911.366666663,24863272.83333338,26349529.78333331,31464223.68333332,32.40017650920002,31.70030601309456,30.26290061215685,33.9897445671336,29.08995937875786,753659.7142857143,131520.67604210382,806897.4285714285,142672.69752705912,845043.9642857143,141137.75432834367,23268538.12142856,4563254.6582326805,25763327.355952386,5357095.762432142,26005182.558333334,4925385.150527363,30.81086490500618,1.763941081153617,31.79763826504771,1.7070201120281585,30.77759563353616,2.5580409324140287,438329.0,335318.0,16084839.666666675,14503199.666666612,1.6275498857851574,3.764825782828329,0.0,0.0,,,
2025-07-02,531006.0,18196657.04999999,34.268270132540856,2025.0,7.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,1156894.0,718565.0,663631.0,1048204.0,963200.0,39366472.49999999,23281632.83333332,18648085.333333336,35548446.78333334,27229684.450000007,34.02772639498518,32.40017650920002,28.100081722121686,33.91367213188782,28.2700212313123,801562.2857142857,202364.6882171853,834159.8571428572,170002.3217994628,847732.3928571428,146428.7426331784,25340423.788095217,7653878.0954554975,26693108.978571422,6478836.46668021,26287405.730357144,5448401.2298602,31.34869715969593,2.109186931294752,31.80035125275139,1.7107980504094833,30.95394445554428,2.6071195014653497,-625888.0,-132625.0,-21169815.450000003,-451428.2833333463,0.2405437375556758,6.1681884104191695,0.0,0.0,,,
2025-07-03,507542.0,17099362.08333335,33.69053611983511,2025.0,7.0,3.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,531006.0,1156894.0,762411.0,803200.0,923070.0,18196657.04999999,39366472.49999999,22855901.26666664,26265268.849999968,23592183.36666667,34.268270132540856,34.02772639498518,29.978451605061625,32.70078293077685,25.558390335149745,782615.8571428572,222625.1319650967,797217.1428571428,176000.64040305384,832296.8928571428,156255.83002013652,25275934.03333332,7721269.283786908,25453695.42619048,6312050.927760374,25964797.60892857,5654088.157105048,32.229866932612964,1.790121037270442,31.82567968136947,1.7467399667684955,31.168167630588155,2.624791303578164,-23464.0,-254869.0,-1097294.9666666389,-5756539.183333289,-0.5777340127057471,3.7120845147734833,0.0,0.0,,,
2025-07-04,583416.0,21278149.616666693,36.47165935913087,2025.0,7.0,4.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,507542.0,531006.0,611796.0,784417.0,748221.0,17099362.08333335,18196657.04999999,18309418.56666666,24994899.94999998,19977004.71666666,33.69053611983511,34.268270132540856,29.927326374586723,31.86430170432305,26.69933711652929,746206.0,246085.8058503184,776098.7142857143,192218.42382377412,817456.6071428572,166698.69785807608,24453571.29285713,8306361.046810533,24798987.800000004,6685696.98921384,25732911.13452381,5883486.933040863,32.76016472043774,1.5450659780644238,31.896376337730768,1.8039746341270024,31.45860140861263,2.423252979911937,75874.0,-28380.0,4178787.533333343,2968731.0500000343,2.781123239295759,6.544332984544145,0.0,0.0,,,
2025-07-05,1154214.0,41828425.73333334,36.23974907021864,2025.0,7.0,5.0,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,583416.0,507542.0,688314.0,814945.0,863717.0,21278149.616666693,17099362.08333335,22925544.65,25717449.05000002,21159794.533333343,36.47165935913087,33.69053611983511,33.30681149882176,31.557281841105866,24.49852733399174,742151.7142857143,248887.1291762032,761741.5,198938.4543450353,811570.7142857143,172057.2385754494,24877675.72857142,8010903.41484599,24533505.633333344,6750796.329219392,25779380.595238093,5841328.73409025,33.69506943251548,1.5250827777588702,32.22547331307418,2.1789577028891487,31.807612917276973,2.4161316312706456,570798.0,465900.0,20550276.11666665,18902881.083333343,-0.2319102889122248,2.9329375713968844,1.0,0.0,,,
2025-07-06,769358.0,24128571.883333363,31.36195618078107,2025.0,7.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1154214.0,583416.0,1009325.0,1077437.0,1000946.0,41828425.73333334,21278149.616666693,31995911.366666663,35798938.21666671,28250864.649999987,36.23974907021864,36.47165935913087,31.70030601309456,33.22601527204534,28.22416459029757,808708.8571428572,290848.377850287,785975.0,224889.201361298,821945.6071428572,183683.607932994,27578087.311904754,10144941.20298514,25684289.68214286,8188286.889000103,26517545.995238096,6504256.962989701,34.1140605141436,1.781901625800259,32.55993525801081,2.415080180821772,32.22694226499936,2.098635761210266,-384856.0,-239967.0,-17699853.84999998,-7867339.483333301,-4.877792889437572,-0.3383498323134901,1.0,0.0,,,
2025-07-07,485464.0,16375780.466666665,33.73222415393657,2025.0,7.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,769358.0,1154214.0,718565.0,717523.0,947182.0,24128571.883333363,41828425.73333334,23281632.83333332,23132283.500000007,29499040.383333333,31.36195618078107,36.23974907021864,32.40017650920002,32.23908292835213,31.144004408163724,774427.8571428572,277077.61182409414,763969.3571428572,208663.05897587555,813674.6071428572,180511.6065482084,26454181.67142857,10008819.712004118,24850692.086904768,7656120.23595901,26370321.25357143,6510221.545860299,34.065724823813106,1.8611176535367973,32.42678818006336,2.426888747420578,32.33900625037378,1.9558997546276973,-283894.0,-233101.0,-7752791.416666698,-6905852.366666652,2.3702679731554994,1.332047644736548,0.0,0.0,,,
2025-07-08,630232.0,22991557.56666665,36.48110150970857,2025.0,7.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,485464.0,769358.0,1156894.0,821576.0,906179.0,16375780.466666665,24128571.883333363,39366472.49999999,24863272.83333338,29211781.36666664,33.73222415393657,31.36195618078107,34.02772639498518,30.26290061215685,32.23621532463966,741127.7142857143,298118.8725915196,747393.7142857143,221461.0542449758,797184.6785714285,188764.4195636102,25467631.333333336,10690766.778637292,24368084.72738096,7978918.19680877,25901633.399404764,6744797.262898023,34.25601734448976,1.725603581666286,32.53344112474797,2.4506975272744773,32.43144266986566,1.958490205649616,144768.0,-526662.0,6615777.099999987,-16374914.93333334,2.7488773557720023,2.453375114723393,0.0,0.0,,,
2025-07-09,1620089.0,51986654.066666685,32.0887643003975,2025.0,7.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,630232.0,485464.0,531006.0,663631.0,801207.0,22991557.56666665,16375780.466666665,18196657.04999999,18648085.333333336,24756871.43333333,36.48110150970857,33.73222415393657,34.268270132540856,28.100081722121686,30.89946971673153,665890.2857142857,235605.86214956283,733726.2857142857,222432.99015880813,787329.4285714285,190062.18013945493,23128357.77142857,8759782.301623795,24234390.779761903,7985660.90636522,25679482.549404763,6734162.399338301,34.606499503735954,1.9107269516857344,32.977598331715946,2.568204226918529,32.58304574790384,2.1018646933149245,989857.0,1089083.0,28995096.50000004,33789997.016666695,-4.392337209311073,-2.179505832143356,0.0,0.0,,,
2025-07-10,505174.0,15478664.266666677,30.64026309086904,2025.0,7.0,3.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1620089.0,630232.0,507542.0,762411.0,732440.0,51986654.066666685,22991557.56666665,17099362.08333335,22855901.26666664,22546774.033333343,32.0887643003975,36.48110150970857,33.69053611983511,29.978451605061625,30.783100367720696,821473.5714285715,419507.4568132881,802044.7142857143,323273.5756272611,816575.2142857143,246808.1532615855,27955500.202380955,13575548.979373168,26615717.117857147,10700867.824817017,26651974.78630953,8364733.678214892,34.29514152771547,2.138973656739741,33.26250423016422,2.176928090220475,32.625520554463336,2.0784691744106376,-1114915.0,-2368.0,-36507989.80000001,-1620697.816666674,-1.4485012095284588,-3.050273028966068,0.0,0.0,,,
2025-07-11,592899.0,19120497.950000003,32.24916545651115,2025.0,7.0,4.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,505174.0,1620089.0,583416.0,611796.0,688378.0,15478664.266666677,51986654.066666685,21278149.616666693,18309418.56666666,23407588.91666667,30.64026309086904,32.0887643003975,36.47165935913087,29.927326374586723,34.0039758921213,821135.2857142857,419803.6493841359,783670.6428571428,332867.5365742593,808458.5714285715,253328.3981217229,27723971.942857143,13803463.594996396,26088771.617857147,11075342.563864784,26399542.29464286,8596646.096412074,33.85938823786318,2.5532551774459376,33.309776479150464,2.1061643675486788,32.62041922314721,2.0833282429653184,87725.0,9483.0,3641833.683333326,-2157651.6666666903,1.608902365642109,-4.222493902619718,0.0,0.0,,,
2025-07-12,624435.0,19455007.200000003,31.156176703740183,2025.0,7.0,5.0,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,592899.0,505174.0,1154214.0,688314.0,782213.0,19120497.950000003,15478664.266666677,41828425.73333334,22925544.65,22821599.26666667,32.24916545651115,30.64026309086904,36.23974907021864,33.30681149882176,29.175683946273804,822490.0,418923.0479809712,782320.8571428572,333655.48557729955,805048.6071428572,255636.71359978148,27415735.99047619,13994163.764339508,26146705.85952381,11033561.676631805,26246431.9029762,8689583.066045687,33.25617482320322,2.321510429157533,33.47562212785935,1.9007271601123563,32.55774742187542,2.066492380701122,31536.0,-529779.0,334509.25,-22373418.53333334,-1.0929887527709674,-5.08357236647846,1.0,0.0,,,
2025-07-13,1402409.0,47030991.53333334,33.53585974800029,2025.0,7.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,624435.0,592899.0,769358.0,1009325.0,1132909.0,19455007.200000003,19120497.950000003,24128571.883333363,31995911.366666663,37236467.133333325,31.156176703740183,32.24916545651115,31.36195618078107,31.70030601309456,32.86801246466691,746807.2857142857,396246.7621183026,777758.0714285715,335471.7652034016,799413.6785714285,257887.7328630828,24219533.34285714,12643557.743491637,25898810.32738096,11149873.759963648,26126196.47202381,8761718.589932598,32.52995019942058,2.0063617745021567,33.3220053567821,1.999747773661973,32.628479306070645,1.9784628680512213,777974.0,633051.0,27575984.333333336,22902419.649999976,2.3796830442601085,2.17390356721922,1.0,0.0,,,
2025-07-14,460541.0,15323399.916666664,33.272607469620866,2025.0,7.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1402409.0,624435.0,485464.0,718565.0,793387.0,47030991.53333334,19455007.200000003,16375780.466666665,23281632.83333332,26304650.716666657,33.53585974800029,31.156176703740183,33.73222415393657,32.40017650920002,33.15487992198846,837243.1428571428,467996.3572142522,805835.5,370920.4476659788,809038.6785714285,275240.9399258415,27491307.57857142,15300218.509988584,26972744.625000004,12432598.764167566,26476000.91488096,9394392.369455392,32.840507851880474,1.963222139958392,33.45311633784679,1.944658339495554,32.65233099476112,1.985470813591,-941868.0,-24923.0,-31707591.616666675,-1052380.5500000007,-0.2632522783794258,-0.459616684315705,0.0,0.0,,,
2025-07-15,464727.0,17687695.900000013,38.06040083748096,2025.0,7.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,460541.0,1402409.0,630232.0,1156894.0,775220.0,15323399.916666664,47030991.53333334,22991557.56666665,39366472.49999999,26349529.78333331,33.272607469620866,33.53585974800029,36.48110150970857,34.02772639498518,33.9897445671336,833682.7142857143,471202.49446096784,787405.2142857143,381839.9197384592,797151.3214285715,283019.6644755508,27340967.5,15432244.045282591,26404299.416666675,12791110.984727047,26083813.386309527,9628120.185526917,32.77484832554966,1.9359244530477664,33.5154328350197,1.9221699091048097,32.65653555003371,1.986698731870351,4186.0,-165505.0,2364295.983333349,-5303861.666666638,4.787793367860097,1.5792993277723897,0.0,1.0,,,
2025-07-16,412525.0,15119153.866666663,36.65027299355594,2025.0,7.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,464727.0,460541.0,1620089.0,531006.0,1048204.0,17687695.900000013,15323399.916666664,51986654.066666685,18196657.04999999,35548446.78333334,38.06040083748096,33.272607469620866,32.0887643003975,34.268270132540856,33.91367213188782,810039.1428571428,486999.9557475783,737964.7142857143,375069.2859704364,786062.2857142857,289909.6539733542,26583272.97619048,15807037.022131791,24855815.37380953,12407673.708381409,25774462.17619048,9757548.813960662,33.000462515231426,2.460733673813716,33.80348100948369,2.2746811782268046,32.801916131117544,2.2227840348472374,-52202.0,-1207564.0,-2568542.03333335,-36867500.20000002,-1.410127843925025,4.561508693158437,0.0,0.0,,,
2025-07-17,398254.0,14639238.6,36.75854756009984,2025.0,7.0,3.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,412525.0,464727.0,505174.0,507542.0,803200.0,15119153.866666663,17687695.900000013,15478664.266666677,17099362.08333335,26265268.849999968,36.65027299355594,38.06040083748096,30.64026309086904,33.69053611983511,32.70078293077685,637530.0,345575.518403239,729501.7857142857,381381.7996740829,763359.4642857143,293488.94358851074,21316487.233333327,11482563.217153149,24635993.71785715,12561040.056689104,25044844.572023813,9763428.999667762,33.652106614254066,2.764317394670365,33.97362407098477,2.397870568552911,32.89965187617712,2.331007926815891,-14271.0,-106920.0,-479915.2666666638,-839425.6666666772,0.1082745665439048,6.118284469230801,0.0,0.0,,,
2025-07-18,385366.0,15994740.1,41.50532247266236,2025.0,7.0,4.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,398254.0,412525.0,592899.0,583416.0,784417.0,14639238.6,15119153.866666663,19120497.950000003,21278149.616666693,24994899.94999998,36.75854756009984,36.65027299355594,32.24916545651115,36.47165935913087,31.86430170432305,622255.7142857143,354644.5169296134,721695.5,387346.2790189252,748897.1071428572,301325.6991611997,21196569.28095237,11557828.215323724,24460270.61190477,12691118.793280678,24629629.205952384,9954940.391347248,34.5261472527156,2.6166087666977607,34.192767745289395,2.507688288478369,33.04457204151008,2.4416950692523955,-12888.0,-207533.0,1355501.5,-3125757.850000004,4.746774912562515,9.256157016151208,0.0,0.0,,,
2025-07-19,405407.0,13545753.78333334,33.4127279088258,2025.0,7.0,5.0,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,385366.0,398254.0,624435.0,1154214.0,814945.0,15994740.1,14639238.6,19455007.200000003,41828425.73333334,25717449.05000002,41.50532247266236,36.75854756009984,31.156176703740183,36.23974907021864,31.557281841105866,592608.1428571428,366000.56260176754,707549.0714285715,396298.00661185815,734645.2857142857,308924.6448811589,20750032.445238087,11710775.287220571,24082884.21785715,12870311.325147888,24308194.925595246,10087134.377280775,35.848455397880066,3.472861391390176,34.55231511054164,3.1405631112096555,33.38889421180791,2.9049272477488426,20041.0,-219028.0,-2448986.316666659,-5909253.416666662,-8.092594563836556,2.256551205085618,1.0,0.0,,,
2025-07-20,446869.0,14998939.166666672,33.56451033002216,2025.0,7.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,405407.0,385366.0,1402409.0,769358.0,1077437.0,13545753.78333334,15994740.1,47030991.53333334,24128571.883333363,35798938.21666671,33.4127279088258,41.50532247266236,33.53585974800029,31.36195618078107,33.22601527204534,561318.4285714285,372137.17597585794,654062.8571428572,381636.8442773542,720018.9285714285,314624.3811876254,19905853.38571428,12028366.60861495,22062693.364285715,12065125.699270966,23873491.523214288,10284491.422871131,36.17081985574944,3.042818173295508,34.350385027585006,3.114496397441437,33.455160142797915,2.8826754150139293,41462.0,-955540.0,1453185.383333331,-32032052.366666667,0.1517824211963585,0.0286505820218678,1.0,0.0,,,
2025-07-21,378824.0,13914583.26666664,36.73099715611113,2025.0,7.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,446869.0,405407.0,460541.0,485464.0,717523.0,14998939.166666672,13545753.78333334,15323399.916666664,16375780.466666665,23132283.500000007,33.56451033002216,33.4127279088258,33.272607469620866,33.73222415393657,32.23908292835213,424812.7142857143,32002.91285033349,631027.9285714285,383868.4335130504,697498.6428571428,310635.678449159,15329845.9047619,1279022.8036150958,21410576.74166667,12190947.271409364,23130634.41428572,10141408.691802828,36.17491279603827,3.0386996101339774,34.50771032395938,3.00565513285225,33.46724925201137,2.8823886171838926,-68045.0,-81717.0,-1084355.900000032,-1408816.6500000246,3.1664868260889705,3.458389686490264,0.0,0.0,,,
2025-07-22,385858.0,13853653.41666666,35.90350184955776,2025.0,7.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,378824.0,446869.0,464727.0,630232.0,821576.0,13914583.26666664,14998939.166666672,17687695.900000013,22991557.56666665,24863272.83333338,36.73099715611113,33.56451033002216,38.06040083748096,36.48110150970857,30.26290061215685,413138.8571428572,31700.72933668089,623410.7857142857,388014.7040624135,685402.25,316368.7302843755,15128586.383333324,1386529.5412329938,21234776.941666663,12286507.942694554,22801430.834523816,10289875.809970723,36.66896846553688,2.7561866319122514,34.721908395543274,3.0526257329775017,33.62767476014562,2.936005550713708,7034.0,-78869.0,-60929.84999997914,-3834042.483333353,-0.8274953065533666,-2.1568989879231992,0.0,0.0,,,
2025-07-23,440600.0,15385453.366666662,34.91932221213496,2025.0,7.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,385858.0,378824.0,412525.0,1620089.0,663631.0,13853653.41666666,13914583.26666664,15119153.866666663,51986654.066666685,18648085.333333336,35.90350184955776,36.73099715611113,36.65027299355594,32.0887643003975,28.100081722121686,401871.8571428572,23180.124758311016,605955.5,393147.0185407737,669840.8928571428,320116.3439343186,14580866.028571416,867103.8436779385,20582069.50238096,12427908.837170908,22408230.14107143,10417727.468273483,36.36084003869071,2.694582271338197,34.68065127696107,3.0308463254858613,33.82912480433851,2.8897318633688345,54742.0,28075.0,1531799.9500000011,266299.49999999814,-0.9841796374228052,-1.7309507814209797,0.0,0.0,,,
2025-07-24,679925.0,21552338.86666665,31.698112095696807,2025.0,7.0,3.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,440600.0,385858.0,398254.0,505174.0,762411.0,15385453.366666662,13853653.41666666,14639238.6,15478664.266666677,22855901.26666664,34.91932221213496,35.90350184955776,36.75854756009984,30.64026309086904,29.978451605061625,405882.5714285714,27379.09146204532,521706.28571428574,264407.0551378704,661875.5,323038.07156140136,14618908.8142857,899878.7573421543,17967698.023809522,8561792.080833213,22291707.570833333,10479406.199024968,36.11356135563057,2.742590523614038,34.88283398494232,2.937623040769389,34.07266910755327,2.667851577823971,239325.0,281671.0,6166885.499999987,6913100.266666649,-3.221210116438151,-5.060435464403035,0.0,0.0,,,
2025-07-25,352803.0,12178345.1,34.518825236746856,2025.0,7.0,4.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,679925.0,440600.0,385366.0,592899.0,611796.0,21552338.86666665,15385453.366666662,15994740.1,19120497.950000003,18309418.56666666,31.698112095696807,34.91932221213496,41.50532247266236,32.24916545651115,29.927326374586723,446121.28571428574,106618.2180800854,534188.5,267671.2602223817,658929.5714285715,322462.8880819898,15606494.56666665,2771986.361511226,18401531.92380952,8579829.127980584,22245151.770833336,10479702.478170555,35.390642003573,3.1768095871315114,34.9583946281443,2.831801446958565,34.13408555364738,2.588728800897278,-327122.0,-32563.0,-9373993.766666649,-3816395.0,2.820713141050049,-6.9864972359155,0.0,0.0,,,
2025-07-26,454314.0,14233807.766666671,31.330330490952672,2025.0,7.0,5.0,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,352803.0,679925.0,405407.0,624435.0,688314.0,12178345.1,21552338.86666665,13545753.78333334,19455007.200000003,22925544.65,34.518825236746856,31.698112095696807,33.4127279088258,31.156176703740183,33.30681149882176,441469.4285714286,110355.70204398266,517038.78571428574,271287.3788689136,649679.8214285715,327539.5801252035,15061295.280952366,3044783.207227165,17905663.863095235,8734299.463238113,22026184.861309525,10627986.338176856,34.39257096987078,1.6807955276690207,35.12051318387542,2.7278286269599565,34.298067655867385,2.454317676330833,101511.0,48907.0,2055462.666666672,688053.9833333306,-3.188494745794184,-2.0823974178731284,1.0,0.0,,,
2025-07-27,492559.0,15546889.90000001,31.56350792493896,2025.0,7.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,454314.0,352803.0,446869.0,1402409.0,1009325.0,14233807.766666671,12178345.1,14998939.166666672,47030991.53333334,31995911.366666663,31.330330490952672,34.518825236746856,33.56451033002216,33.53585974800029,31.70030601309456,448456.1428571429,109234.5113863322,504887.28571428574,269913.40088498057,641322.6785714285,329496.7205935864,15159588.70714284,2998457.021145566,17532721.04642857,8774432.640303928,21715765.68690477,10727214.850796338,34.09508562446033,2.03093505748387,35.132952740104884,2.708689605936089,34.22747904844349,2.511636547711761,38245.0,45690.0,1313082.1333333384,547950.733333338,0.2331774339862882,-2.0010024050831987,1.0,0.0,,,
2025-07-28,358681.0,12668723.599999992,35.320308575029046,2025.0,7.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,492559.0,454314.0,378824.0,460541.0,718565.0,15546889.90000001,14233807.766666671,13914583.26666664,15323399.916666664,23281632.83333332,31.56350792493896,31.330330490952672,36.73099715611113,33.272607469620866,32.40017650920002,454983.28571428574,110481.81501604366,439898.0,79695.78172023631,622866.75,322519.3607116047,15237867.383333316,3000715.6959369243,15283856.644047616,2216559.6052888813,21128300.634523813,10592948.643998517,33.80922813801988,2.247352413918416,34.99207046702908,2.845960062587067,34.22259340243794,2.5168620986655523,-133878.0,-20143.0,-2878166.300000017,-1245859.6666666474,3.756800650090085,-1.4106885810820842,0.0,0.0,,,
2025-07-29,353199.0,12720625.116666663,36.01546186899358,2025.0,7.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,358681.0,492559.0,385858.0,464727.0,1156894.0,12668723.599999992,15546889.90000001,13853653.41666666,17687695.900000013,39366472.49999999,35.320308575029046,31.56350792493896,35.90350184955776,38.06040083748096,34.02772639498518,452105.7142857143,113028.992746283,432622.28571428574,82274.1161721695,610013.75,325719.505170573,15059887.430952368,3126591.5682769883,15094236.907142852,2323868.664902518,20749268.161904763,10702353.69253773,33.607701197865296,1.9902217369281217,35.138334831701094,2.8030894270264146,34.3268838333604,2.4989871553903424,-5482.0,-32659.0,51901.51666667126,-1133028.299999997,0.6951532939645375,0.1119600194358199,0.0,0.0,,,
